Date,Close,High,Low,Open,Volume,RSI,ATR,BB_upper,BB_middle,BB_lower,BB_position,MACD_hist,sentiment,label,future_return,fuzzy_label,fuzzy_0,fuzzy_1,fuzzy_2,fuzzy_3,fuzzy_4
2010-09-29,1.4653329849243164,1.4686670303344729,1.408666968345642,1.4126670360565186,29539500,57.17510879103308,0.0720475826944623,1.4666169475396018,1.3837999999523165,1.3009830523650308,0.99224818322252,0.0048393476444705,0.853965714768414,0,-0.0691535802170238,3,0.0,0.0,0.0,0.815571487019701,0.18442851298029908
2010-09-30,1.3606669902801514,1.476667046546936,1.3459999561309814,1.4666670560836792,32937000,51.214581210874485,0.0758095128195626,1.466630807100669,1.3836667001247407,1.3007025931488123,0.3613875864857428,0.0013413506028837,0.6448542162134081,1,0.0009796653297824,2,0.0,0.0,0.5,0.5,0.0
2010-10-01,1.373332977294922,1.3833329677581787,1.3539999723434448,1.3793330192565918,8965500,49.36974282463597,0.0744285838944571,1.4646474884625604,1.3821333467960355,1.299619205129511,0.4466735654637644,-0.0002190518870396,0.5829177688706895,1,-0.0082521784056599,2,0.0,0.0,0.5014029675789441,0.4985970324210558,0.0
2010-10-04,1.3993330001831057,1.4113329648971558,1.3533329963684082,1.3619999885559082,9654000,49.31647890328573,0.0734762208802359,1.4642502939182018,1.3819333493709565,1.299616404823711,0.6056869293567855,0.0003682375098018,0.5746857917107646,0,-0.035731275050143,3,0.0,0.0,0.4585272928789677,0.5414727071210323,0.0
2010-10-05,1.4079999923706057,1.418666958808899,1.4006669521331787,1.409999966621399,4980000,45.10251389441581,0.0690952880041939,1.4667519347002835,1.38386669754982,1.3009814603993564,0.6455825850591065,0.0011638790789603,0.4563855639809773,0,-0.0416668642199412,2,0.0,0.4176931218198717,0.5211526733514426,0.06115420482868586,0.0
2010-10-06,1.3639999628067017,1.4173330068588257,1.3546669483184814,1.4040000438690186,4701000,47.14284015074934,0.0625237907682146,1.465617426885438,1.3824000477790832,1.2991826686727284,0.389445656908329,-0.0013153360967741,0.2694880659432537,1,0.0039098725308317,1,0.0,0.8515705425695015,0.14842945743049843,0.0,0.0
2010-10-07,1.3619999885559082,1.3760000467300415,1.3559999465942385,1.3713330030441284,2115000,51.29530358878714,0.0567143048558916,1.4651831548420178,1.3814666986465454,1.297750242451073,0.3837342658836517,-0.0030338601521436,0.5032655510992748,2,0.0156629804563281,2,0.0,0.0,0.6111998375449437,0.3888001624550563,0.0
2010-10-08,1.3619999885559082,1.3860000371932983,1.359333038330078,1.3619999885559082,4017000,45.42813596565944,0.0529524428503853,1.4647952381719411,1.3823333501815795,1.2998714621912175,0.3767105477577807,-0.0040509614142404,0.4724927386478001,1,0.0053840237144213,2,0.0,0.21708738411251005,0.605399859090028,0.1775127567974619,0.0
2010-10-11,1.3493330478668213,1.3799999952316284,1.3380000591278076,1.3626669645309448,2568000,46.09712129802024,0.051761942250388,1.4645082939151344,1.3807333528995511,1.2969584118839683,0.3125913013804416,-0.0053742479314985,0.3808957498328564,1,-0.0004935937067376,2,0.0,0.4344826218776445,0.5655173781223555,0.0,0.0
2010-10-12,1.3493330478668213,1.3519999980926514,1.335332989692688,1.3466670513153076,3660000,53.14084548474519,0.0474762320518493,1.461663381451515,1.3778000056743622,1.2939366298972097,0.3302777709934849,-0.0059994530084067,0.3611104526001958,1,-0.009386938416786,2,0.0,0.3860574364227109,0.6139425635772892,0.0,0.0
2010-10-13,1.369333028793335,1.3899999856948853,1.3573329448699951,1.3760000467300415,4773000,58.33331351046681,0.047333368233272,1.446062245499471,1.373000007867813,1.2999377702361552,0.4749050968855469,-0.004864313853256,0.5130329084361058,1,0.0053558876895021,2,0.0,0.29027702452052934,0.35486148773973536,0.35486148773973536,0.0
2010-10-14,1.3833329677581787,1.4019999504089355,1.3600000143051147,1.399999976158142,4422000,55.85581862095804,0.047333368233272,1.4448063599295142,1.3723666548728943,1.2999269498162744,0.5756926902243753,-0.003057152812808,0.5522099348544273,1,0.0,2,0.0,0.08239891825614379,0.4176010817438562,0.4176010817438562,0.08239891825614379
2010-10-15,1.369333028793335,1.3933329582214355,1.350000023841858,1.3926670551300049,4270500,50.09371639615824,0.0468095711299351,1.4450009736975766,1.373399955034256,1.3017989363709352,0.4716000778449509,-0.0027034347688088,0.5179467457147379,1,0.0087633646904907,2,0.0,0.0,0.5,0.5,0.0
2010-10-18,1.348667025566101,1.3760000467300415,1.3480000495910645,1.368000030517578,2442000,37.73577100573662,0.0442381416048322,1.4415285093869827,1.37063330411911,1.2997380988512377,0.3450792348009276,-0.0036985000948687,0.4983546876442079,2,0.0306472682621083,2,0.0,0.011298849929972387,0.49435057503501384,0.49435057503501384,0.0
2010-10-19,1.3366669416427612,1.3606669902801514,1.3333330154418943,1.3466670513153076,3678000,27.917616173919697,0.0419048496655055,1.4403672181590883,1.3682332992553712,1.296099380351654,0.2811961531166757,-0.0049253253836937,0.4687102052773798,2,0.0653364577457409,3,0.0,0.10284539835584848,0.2383261751721092,0.6588284264720423,0.0
2010-10-20,1.376667022705078,1.3793330192565918,1.3359999656677246,1.343999981880188,4687500,53.52942640178807,0.0356667041778564,1.440044783296336,1.3708333015441894,1.3016218197920428,0.5421441679260353,-0.0029033462580119,0.517852958965007,2,0.0169488722169113,2,0.0,0.0,0.6749914627969301,0.32500853720306994,0.0
2010-10-21,1.3833329677581787,1.3966670036315918,1.363332986831665,1.3739999532699585,6256500,52.26586309714878,0.0359524914196559,1.4365779164517851,1.3747999489307403,1.3130219814096953,0.5690619860184749,-0.0010717643241283,0.5,2,0.0212053561810778,2,0.0,0.0,0.7236622703004505,0.2763377296995495,0.0
2010-10-22,1.3813329935073853,1.3953330516815186,1.3700000047683716,1.3786669969558716,2416500,45.42370564891634,0.0336191398756844,1.4364699930021207,1.3768665969371796,1.3172632008722385,0.5374676304339406,-6.130170093598519e-06,0.5292112156349692,2,0.0540542919626654,2,0.0,0.0,0.6606905047735969,0.339309495226403,0.0
2010-10-25,1.3899999856948853,1.3986669778823853,1.381999969482422,1.3960000276565552,1777500,45.42370564891634,0.0334762845720563,1.437682160396964,1.377933245897293,1.318184331397622,0.6009787315607208,0.0012043153011855,0.6021575608736947,2,0.0268582820225955,2,0.0,0.0,0.5,0.5,0.0
2010-10-26,1.4240000247955322,1.4579999446868896,1.3673330545425415,1.386667013168335,9913500,66.07150686522445,0.0354763439723423,1.4371010865448954,1.3777998983860016,1.3184987102271075,0.8895379414338406,0.0040560231420822,0.7177881924858031,1,-0.0051496068186371,4,0.0,0.1080734056136781,0.1080734056136781,0.16475543692132932,0.6190977518513145
2010-10-27,1.399999976158142,1.425333023071289,1.376667022705078,1.4166669845581057,5347500,59.10545490510268,0.0375239082745143,1.418832182159564,1.3745332479476928,1.3302343137358217,0.7874417621562436,0.0040762766046251,0.5564962407230377,2,0.0366664790539483,2,0.0,0.16847013547084524,0.3352988031448006,0.32776092591350886,0.16847013547084524
2010-10-28,1.4126670360565186,1.4333330392837524,1.397333025932312,1.4259999990463257,3363000,61.445881125066656,0.0381905521665301,1.424033124378976,1.3771332502365112,1.3302333760940463,0.8788260159637369,0.0046514861440021,0.570684520603593,2,0.1750822552321416,1,0.0,0.25058881232271696,0.2494111876772831,0.2494111876772831,0.25058881232271696
2010-10-29,1.4559999704360962,1.4566669464111328,1.4033329486846924,1.4093329906463623,4209000,71.16415024139775,0.0390001279967172,1.43986769080691,1.38126659989357,1.3226655089802302,1.1376448649684532,0.007490800757005,0.6801809732088847,2,0.1190474260576939,2,0.0,0.0,1.0,0.0,0.0
2010-11-01,1.4273329973220823,1.5166670083999634,1.420667052268982,1.4626669883728027,6837000,63.89550806260741,0.0446667671203613,1.444342212055614,1.3826665997505188,1.3209909874454235,0.8621074444182378,0.0069884320619062,0.5895276067419851,2,0.1667445758855699,1,0.0,0.2939151312679464,0.20608486873205362,0.20608486873205362,0.2939151312679464
2010-11-02,1.4166669845581057,1.4586670398712158,1.4033329486846924,1.4453330039978027,4837500,58.72251243294365,0.0457144209316798,1.4456407571332468,1.383099949359894,1.320559141586541,0.7683610559644293,0.0055507471913054,0.482834643937876,2,0.1590585351700422,2,0.08182622023614469,0.23659990706096887,0.36853232593714047,0.15652077338287299,0.15652077338287299
2010-11-03,1.4513330459594729,1.5,1.4106669425964355,1.418666958808899,5589000,61.64391990412025,0.0490953581673758,1.456273759877392,1.3874666035175325,1.3186594471576725,0.964097376323934,0.0064825258721557,0.6222215968464946,2,0.3486449400164142,1,0.0,0.25,0.25,0.25,0.25
2010-11-04,1.659999966621399,1.688667058944702,1.476667046546936,1.5066670179367063,28110000,79.86313357487975,0.0629525780677795,1.5412904390483986,1.4023666024208068,1.263442765793215,1.4272467886989544,0.0199401463773087,1.0,2,0.1261042568560961,2,0.0,0.0,1.0,0.0,0.0
2010-11-05,1.6293330192565918,1.664667010307312,1.581333041191101,1.6579999923706057,15165000,78.25499732971508,0.0669050046375819,1.5861724063716198,1.4157332539558412,1.2452941015400625,1.1266158953110366,0.0252240752105279,0.8968247535256465,2,0.2209493148732542,2,0.0,0.0,1.0,0.0,0.0
2010-11-08,1.6653330326080322,1.6666669845581057,1.6019999980926514,1.6333329677581787,7642500,81.56208261061062,0.0695716483252389,1.6319976665349571,1.4315332531929017,1.2310688398508465,1.083145343440706,0.0293049390908093,1.0,2,0.2329864380558497,2,0.0,0.0,1.0,0.0,0.0
2010-11-09,1.6419999599456787,1.7126669883728027,1.6033329963684082,1.6666669845581057,14346000,76.32276240562362,0.0742860010692051,1.6633931720734698,1.4461665987968444,1.228940025520219,0.9507582963818464,0.0285645287174578,1.0,2,0.2046285585099099,2,0.0,0.0,1.0,0.0,0.0
2010-11-10,1.957332968711853,1.9980000257492063,1.6033329963684082,1.631999969482422,45907500,85.31585766582982,0.1000955019678388,1.7875181907013538,1.4755665957927704,1.163615000884187,1.272181292722805,0.0463888243728682,1.0,1,0.0044279600487207,2,0.0,0.0,1.0,0.0,0.0
2010-11-11,1.869333028793335,1.940000057220459,1.8220000267028809,1.9066669940948489,29179500,77.15135548345731,0.1079526373318263,1.8543790727071097,1.499866598844528,1.1453541249819463,1.0210908729137282,0.0490692430374888,0.920347522853654,2,0.0659775059176324,2,0.0,0.0,1.0,0.0,0.0
2010-11-12,1.9893330335617063,2.0333330631256104,1.8713330030441284,1.8833329677581787,40936500,79.66998005585572,0.118428783757346,1.94133336152954,1.5308665990829469,1.120399836636354,1.0584696196685868,0.0552794928279029,1.0,2,0.0385390228212518,2,0.0,0.0,1.0,0.0,0.0
2010-11-15,2.053333044052124,2.196000099182129,2.01466703414917,2.01466703414917,39343500,80.25642293096546,0.1267145105770656,2.028414640427589,1.566099900007248,1.103785159586907,1.026949608588004,0.0596768388731388,1.0,2,0.0844158641422625,2,0.0,0.0,1.0,0.0,0.0
2010-11-16,1.9780000448226929,2.093333005905152,1.8946670293807983,2.066667079925537,20214000,76.48140387553583,0.1374287945883615,2.081945039860164,1.5981665551662445,1.1143880704723252,0.8925696375317257,0.053679453066538,1.0,2,0.1651501232442018,2,0.0,0.0,1.0,0.0,0.0
2010-11-17,1.965999960899353,2.049999952316284,1.9073330163955688,2.0133330821990967,11250000,75.36676763573057,0.1450478604861668,2.1261724179945,1.6276332020759583,1.1290939861574163,0.8393582161441476,0.0454006559546399,0.514759866829069,2,0.2027807659263705,4,0.0,0.3904311029885351,0.0,0.0,0.609568897011465
2010-11-18,1.9926669597625728,2.049333095550537,1.9279999732971191,2.0446670055389404,14341500,74.98451789553681,0.1499049408095223,2.168120346191821,1.658099901676178,1.1480794571605344,0.8279937705008402,0.0384900682710856,0.7199250197254413,2,0.1816660766027056,4,0.0,0.24011608835070122,0.0,0.0,0.7598839116492987
2010-11-19,2.065999984741211,2.0913329124450684,1.9800000190734863,2.010667085647583,17257500,78.5459413150094,0.1510001506124224,2.215867428984416,1.6923332512378693,1.1687990734913225,0.8568694734074949,0.0356897022911825,0.6284634094041729,2,0.1077768540564394,4,0.0,0.4131905095569429,0.0,0.0,0.5868094904430572
2010-11-22,2.2266669273376465,2.2300000190734863,2.0999999046325684,2.104666948318481,22945500,81.92329192003852,0.1587620036942618,2.288769284540674,1.7341665983200074,1.179563912099341,0.944011848761286,0.0411044460025592,0.7813862138075418,2,0.0577841979467879,4,0.0,0.0,0.0,0.0,1.0
2010-11-23,2.3046669960021973,2.378667116165161,2.1459999084472656,2.219332933425904,23667000,82.52034692707792,0.1690001572881426,2.367849860435656,1.7781999468803409,1.1885500333250256,0.9464234082568428,0.046015119386061,1.0,1,-0.0063640578767395,2,0.0,0.0,1.0,0.0,0.0
2010-11-24,2.3646669387817383,2.3980000019073486,2.2886669635772705,2.351332902908325,21375000,80.28655227399693,0.1598572305270604,2.4430270869014543,1.8264332950115203,1.2098395031215865,0.9364572348223048,0.0490988218928621,1.0,0,-0.0879616242252069,2,0.0,0.0,1.0,0.0,0.0
2010-11-26,2.354666948318481,2.400000095367432,2.316667079925537,2.373332977294922,5259000,81.73866386913163,0.1598571624074664,2.5008672701112538,1.8735332906246185,1.2461993111379832,0.8834748894074832,0.0462966233137594,1.0,0,-0.1084373739708706,2,0.0,0.0,1.0,0.0,0.0
