Date,Close,High,Low,Open,Volume,RSI,ATR,BB_upper,BB_middle,BB_lower,BB_position,MACD_hist,sentiment,label,future_return
2010-08-10,1.2686669826507568,1.309999942779541,1.254667043685913,1.309999942779541,19219500,42.2827592028573,0.06261905602046425,1.469669665667773,1.3680000007152557,1.2663303357627385,0.011491367054363238,-0.003682807757740294,0.0565693144739309,1,0.006305844103980718
2010-08-11,1.1933330297470093,1.2586669921875,1.190000057220459,1.246000051498413,11964000,30.769192423087844,0.06333334105355401,1.4886192902593511,1.3615333020687104,1.2344473138780696,-0.16175773802705673,-0.01135018561616323,0.0,2,0.04860333794753324
2010-08-12,1.1733330488204956,1.1933330297470093,1.1593329906463623,1.1866669654846191,10365000,27.137551528205975,0.06309527158737184,1.5058749456292078,1.3538999557495117,1.2019249658698157,-0.09406783635217116,-0.016631064729021303,0.03545235623195707,2,0.06761413691115714
2010-08-13,1.2213330268859863,1.2300000190734863,1.1773329973220823,1.212000012397766,9510000,34.437829949543556,0.06142862354006088,1.508775189118666,1.3461666047573089,1.1835580203959517,0.11615317396139395,-0.015761796169785555,0.2839025835555804,2,0.0425763697716921
2010-08-16,1.2519999742507937,1.2533329725265503,1.21733295917511,1.2300000190734863,7287000,39.60047742834733,0.05961912870407103,1.4941313418623081,1.3357332527637482,1.1773351636651883,0.235687219381351,-0.012153531896557351,0.3605434099462678,2,0.0718850121642034
2010-08-17,1.2766669988632202,1.2933330535888672,1.2519999742507937,1.2640000581741333,6718500,40.987447985260744,0.06071435553686956,1.4922039221134558,1.3318999528884887,1.1715959836635217,0.3277243083248921,-0.007372870044085128,0.5210194803466024,1,0.0026106827618463946
2010-08-18,1.2513329982757568,1.305999994277954,1.2400000095367432,1.305999994277954,9019500,40.94034679734747,0.061238144125257174,1.4911122083778352,1.3270666003227234,1.1630209922676116,0.2691690645850982,-0.005282126650569888,0.6620111264917775,2,0.060202961967399604
2010-08-19,1.25266695022583,1.2833329439163208,1.222000002861023,1.2359999418258667,8686500,43.09732970382657,0.061380931309291245,1.4831867885592769,1.3196999490261079,1.1562131094929389,0.2949896172478536,-0.00327304679337944,0.7253804563705238,2,0.051091002663461005
2010-08-20,1.273332953453064,1.27400004863739,1.2339999675750732,1.2433329820632937,4440000,38.12005707166945,0.05933329037257597,1.4700905865672023,1.31239994764328,1.1547093087193576,0.3761277307488381,-0.00017928505960981833,0.641921232572307,2,0.031413685598761454
2010-08-23,1.3420000076293943,1.359333038330078,1.2666670083999634,1.2726670503616333,16321500,38.12018707758498,0.06057136399405335,1.4630432627970393,1.30966659784317,1.1562899328893008,0.605405242676726,0.00649587771761715,0.7396167072140113,1,-0.012915820120822263
2010-08-24,1.2799999713897705,1.3140000104904177,1.2633329629898071,1.2833329439163208,10096500,36.96210805321368,0.05985707896096356,1.4563554949990165,1.30516659617424,1.1539776973494635,0.41677092234659424,0.006712196355152661,0.5087022758728214,1,0.014583580521872141
2010-08-25,1.3266669511795044,1.3320000171661377,1.237333059310913,1.2773330211639404,7549500,46.469909834270815,0.05947614567620404,1.4497513682916063,1.302433294057846,1.1551152198240857,0.5822494343123017,0.00978847347790366,0.700676539891332,2,0.027637709388601106
2010-08-26,1.3166669607162476,1.3513330221176147,1.3066669702529907,1.3259999752044678,6507000,51.12996688559552,0.058238003935132614,1.4457233583299083,1.3004332900047302,1.155143221679552,0.555866413798216,0.010857390074271032,0.6703033422115366,2,0.06632890910034162
2010-08-27,1.3133330345153809,1.324666976928711,1.2999999523162842,1.3166669607162476,5694000,50.70217758404145,0.05747614588056284,1.4444287087172445,1.2996332943439484,1.1548378799706522,0.5473072289043838,0.011012764067335673,0.6047122853292048,2,0.06852786902030639
2010-08-30,1.324666976928711,1.3459999561309814,1.307332992553711,1.3133330345153809,10992000,56.24994502421889,0.056285721915108736,1.4344977275332318,1.296133291721344,1.157768855909456,0.6031106166726581,0.011498371084631233,0.4569472662639258,2,0.033718702619268015
2010-08-31,1.2986669540405271,1.3193329572677612,1.2886669635772705,1.3106670379638672,3016500,63.21066911955967,0.05323808533804749,1.401808848237426,1.2878999888896943,1.1739911295419625,0.5472613134097982,0.009756731881388332,0.5486119350729072,2,0.0728947509493294
2010-09-01,1.363332986831665,1.3793330192565918,1.3066669702529907,1.3079999685287476,7423500,71.42843856846628,0.056571372917720186,1.3882316795481056,1.2851999878883362,1.182168296228567,0.8791697331446785,0.01247425579647287,0.5921256979620036,1,0.012714417198459671
2010-09-02,1.4040000438690186,1.4160000085830688,1.3539999723434448,1.3580000400543213,7306500,70.94790744496353,0.05695230620247971,1.3980672728050458,1.287233340740204,1.176399408675362,1.026764231524952,0.016284249752789477,0.7210963636678054,0,-0.04226003145291157
2010-09-03,1.4033329486846924,1.4199999570846558,1.3773330450057983,1.391332983970642,6519000,68.63692034245244,0.05742851325443808,1.4143620097958358,1.2920999884605409,1.169837967125246,0.9548957969711919,0.017904292457558982,0.7284262300676879,0,-0.015676931976782216
2010-09-07,1.369333028793335,1.399999976158142,1.3666670322418213,1.3739999532699585,3651000,61.15554754966537,0.057095144476209336,1.422189067073896,1.295233291387558,1.16827751570122,0.7918328694120144,0.015898760323264052,0.61239567539756,2,0.028237808308285928
2010-09-08,1.3933329582214355,1.3966670036315918,1.373332977294922,1.3773330450057983,4326000,67.14967091304337,0.05433328662599833,1.435001602925678,1.301466590166092,1.167931577406506,0.8439785765279383,0.015391099821943722,0.7429825031644314,2,0.051674674224879924
2010-09-09,1.380666971206665,1.4033329486846924,1.3793330192565918,1.399999976158142,5643000,65.04699950695834,0.05166664293834138,1.4385873531480144,1.3108332872390747,1.1830792213301349,0.7733129575854488,0.013473876085013154,0.5423813906615322,1,0.011105543023520958
2010-09-10,1.3446669578552246,1.3953330516815186,1.3173329830169678,1.3833329677581787,5799000,58.09384732512437,0.05438092776707239,1.4301827171666188,1.3193999826908112,1.2086172482150035,0.6140384134311685,0.009253836718783055,0.3591332284902948,1,0.0029747646341042877
2010-09-13,1.3813329935073853,1.3933329582214355,1.3666670322418213,1.3926670551300049,5412000,54.81235010132577,0.051238068512507846,1.4312566010802352,1.327399981021881,1.223543360963527,0.7596512947154906,0.008427944686451522,0.44774356007739263,2,0.016409548217681147
2010-09-14,1.4079999923706057,1.440000057220459,1.3686670064926147,1.369333028793335,9820500,67.1428299925127,0.05071421180452621,1.4386446926042882,1.3351999819278717,1.2317552712514552,0.8518788399852533,0.009115408913468176,0.5941260276942865,0,-0.016571699985437616
2010-09-15,1.4653329849243164,1.4666670560836792,1.3860000371932983,1.3986669778823853,10269000,68.0554733083005,0.049714216164180224,1.459393979106766,1.3446332812309265,1.229872583355087,1.0258756041990098,0.012651633729703167,0.6722489140829331,0,-0.09599593364976411
2010-09-16,1.3960000276565552,1.5440000295639038,1.3893330097198486,1.476667046546936,40267500,58.94734504808448,0.057571428162711026,1.4599063493833357,1.3518666326999664,1.2438269160165971,0.7042461587606889,0.009675671110110817,0.5370184767450699,0,-0.06590258295612905
2010-09-17,1.348667025566101,1.4213329553604126,1.3200000524520874,1.401332974433899,17977500,53.62524695892516,0.06304756232670376,1.4541654802597819,1.35666663646698,1.259167792674178,0.4589758655145954,0.004155933377703666,0.509915882113681,1,-0.006426339506493073
2010-09-20,1.4040000438690186,1.4233330488204956,1.343999981880188,1.378000020980835,14212500,57.46550093495679,0.06595228399549213,1.4545015398017203,1.3631999909877777,1.271898442173835,0.7234357066655513,0.0038735938206995307,0.5546984940589371,0,-0.025165980250995035
2010-09-21,1.3846670389175415,1.4366669654846191,1.378000020980835,1.3926670551300049,11940000,58.19572729476888,0.06757135050637383,1.4565430395777967,1.365333342552185,1.2741236455265732,0.6059848699746406,0.002114914806380784,0.4447610000485413,2,0.030332155618186807
2010-09-22,1.324666976928711,1.3966670036315918,1.3200000524520874,1.391332983970642,14443500,46.28209941280187,0.06728569950376238,1.451907422753126,1.3675666928291321,1.2832259629051384,0.24567616272257936,-0.003077009211435597,0.1800135545007863,2,0.10618971443052416
2010-09-23,1.3040000200271606,1.3426669836044312,1.2999999523162842,1.3259999752044678,10021500,39.99995596447852,0.06590477057865687,1.453648382970283,1.3664333462715148,1.2792183095727465,0.14207246393724013,-0.007631495444401172,0.2803247234795698,2,0.04345626486402243
2010-09-24,1.340000033378601,1.3459999561309814,1.309999942779541,1.3300000429153442,8683500,44.08469335111335,0.06585712943758283,1.4526083620450239,1.3675999999046327,1.2825916377642415,0.3376632241301538,-0.007913946949799168,0.4785788683116898,2,0.02487533066120684
2010-09-27,1.3686670064926147,1.3873330354690552,1.3366669416427612,1.3600000143051147,6279000,49.93716614473495,0.06685714210782732,1.4514496908252321,1.3703666985034944,1.2892837061817566,0.48951880997648667,-0.0059539032870896975,0.4161133991633499,2,0.022405737513229385
2010-09-28,1.4266669750213623,1.4326670169830322,1.383999943733215,1.4026670455932615,18217500,52.95515258228953,0.06947614465441022,1.4572748203980403,1.3754666984081267,1.2936585764182131,0.8129290500435835,-0.0008055224348945591,0.601107185393956,1,-0.013084330805706812
2010-09-29,1.4653329849243164,1.4686670303344729,1.408666968345642,1.4126670360565186,29539500,57.175108791033075,0.07204758269446239,1.4666169475396018,1.3837999999523163,1.3009830523650308,0.9922481832225201,0.004839347644470544,0.853965714768414,0,-0.06915358021702389
2010-09-30,1.3606669902801514,1.476667046546936,1.3459999561309814,1.4666670560836792,32937000,51.214581210874485,0.07580951281956265,1.466630807100669,1.3836667001247407,1.3007025931488123,0.3613875864857428,0.0013413506028837983,0.6448542162134081,1,0.000979665329782442
2010-10-01,1.373332977294922,1.3833329677581787,1.3539999723434448,1.3793330192565918,8965500,49.36974282463597,0.07442858389445715,1.4646474884625604,1.3821333467960357,1.299619205129511,0.44667356546376447,-0.00021905188703967224,0.5829177688706895,1,-0.008252178405659949
2010-10-04,1.3993330001831057,1.4113329648971558,1.3533329963684082,1.3619999885559082,9654000,49.316478903285734,0.07347622088023596,1.4642502939182018,1.3819333493709565,1.299616404823711,0.6056869293567855,0.00036823750980185047,0.5746857917107646,0,-0.03573127505014306
2010-10-05,1.4079999923706057,1.418666958808899,1.4006669521331787,1.409999966621399,4980000,45.10251389441581,0.06909528800419398,1.4667519347002835,1.38386669754982,1.3009814603993564,0.6455825850591065,0.0011638790789603067,0.4563855639809773,0,-0.04166686421994126
2010-10-06,1.3639999628067017,1.4173330068588257,1.3546669483184814,1.4040000438690186,4701000,47.14284015074934,0.06252379076821464,1.465617426885438,1.3824000477790832,1.2991826686727284,0.38944565690832905,-0.0013153360967741983,0.2694880659432537,1,0.003909872530831748
2010-10-07,1.3619999885559082,1.3760000467300415,1.3559999465942385,1.3713330030441284,2115000,51.29530358878714,0.05671430485589162,1.4651831548420178,1.3814666986465454,1.297750242451073,0.3837342658836517,-0.00303386015214362,0.5032655510992748,2,0.01566298045632819
2010-10-08,1.3619999885559082,1.3860000371932983,1.359333038330078,1.3619999885559082,4017000,45.42813596565944,0.052952442850385396,1.4647952381719413,1.3823333501815795,1.2998714621912177,0.37671054775778073,-0.004050961414240498,0.47249273864780017,1,0.005384023714421371
2010-10-11,1.3493330478668213,1.3799999952316284,1.3380000591278076,1.3626669645309448,2568000,46.09712129802024,0.05176194225038801,1.4645082939151344,1.3807333528995513,1.2969584118839683,0.3125913013804416,-0.0053742479314985245,0.38089574983285646,1,-0.0004935937067376273
2010-10-12,1.3493330478668213,1.3519999980926514,1.335332989692688,1.3466670513153076,3660000,53.14084548474519,0.047476232051849365,1.461663381451515,1.3778000056743622,1.2939366298972095,0.3302777709934849,-0.005999453008406771,0.3611104526001958,1,-0.009386938416786061
2010-10-13,1.369333028793335,1.3899999856948853,1.3573329448699951,1.3760000467300415,4773000,58.33331351046681,0.04733336823327201,1.446062245499471,1.373000007867813,1.2999377702361552,0.47490509688554694,-0.0048643138532560816,0.5130329084361058,1,0.005355887689502126
2010-10-14,1.3833329677581787,1.4019999504089355,1.3600000143051147,1.399999976158142,4422000,55.85581862095804,0.04733336823327201,1.4448063599295142,1.3723666548728943,1.2999269498162744,0.5756926902243753,-0.003057152812808047,0.5522099348544273,1,0.0
2010-10-15,1.369333028793335,1.3933329582214355,1.350000023841858,1.3926670551300049,4270500,50.093716396158236,0.046809571129935126,1.4450009736975766,1.373399955034256,1.3017989363709352,0.4716000778449509,-0.002703434768808852,0.5179467457147379,1,0.008763364690490771
2010-10-18,1.348667025566101,1.3760000467300415,1.3480000495910645,1.368000030517578,2442000,37.73577100573662,0.04423814160483224,1.4415285093869827,1.37063330411911,1.2997380988512375,0.3450792348009276,-0.0036985000948687825,0.4983546876442079,2,0.030647268262108396
2010-10-19,1.3366669416427612,1.3606669902801514,1.3333330154418943,1.3466670513153076,3678000,27.917616173919697,0.04190484966550555,1.4403672181590883,1.3682332992553712,1.296099380351654,0.28119615311667573,-0.00492532538369371,0.4687102052773798,2,0.06533645774574093
2010-10-20,1.376667022705078,1.3793330192565918,1.3359999656677246,1.343999981880188,4687500,53.52942640178807,0.035666704177856445,1.440044783296336,1.3708333015441894,1.3016218197920428,0.5421441679260353,-0.002903346258011907,0.517852958965007,2,0.016948872216911326
2010-10-21,1.3833329677581787,1.3966670036315918,1.363332986831665,1.3739999532699585,6256500,52.26586309714878,0.03595249141965594,1.4365779164517853,1.3747999489307403,1.3130219814096953,0.5690619860184749,-0.001071764324128379,0.5,2,0.021205356181077883
2010-10-22,1.3813329935073853,1.3953330516815186,1.3700000047683716,1.3786669969558716,2416500,45.42370564891634,0.03361913987568447,1.4364699930021207,1.3768665969371796,1.3172632008722385,0.5374676304339406,-6.130170093598519e-06,0.5292112156349692,2,0.054054291962665424
2010-10-25,1.3899999856948853,1.3986669778823853,1.381999969482422,1.3960000276565552,1777500,45.42370564891634,0.033476284572056376,1.437682160396964,1.377933245897293,1.318184331397622,0.6009787315607208,0.0012043153011855436,0.6021575608736947,2,0.026858282022595548
2010-10-26,1.4240000247955322,1.4579999446868896,1.3673330545425415,1.386667013168335,9913500,66.07150686522445,0.035476343972342374,1.4371010865448954,1.3777998983860016,1.3184987102271077,0.8895379414338406,0.0040560231420822745,0.7177881924858031,1,-0.005149606818637187
2010-10-27,1.399999976158142,1.425333023071289,1.376667022705078,1.4166669845581057,5347500,59.105454905102675,0.037523908274514385,1.418832182159564,1.3745332479476928,1.3302343137358217,0.7874417621562436,0.0040762766046251,0.5564962407230377,2,0.036666479053948375
2010-10-28,1.4126670360565186,1.4333330392837524,1.397333025932312,1.4259999990463257,3363000,61.445881125066656,0.0381905521665301,1.4240331243789761,1.3771332502365112,1.3302333760940463,0.8788260159637369,0.004651486144002112,0.570684520603593,2,0.1750822552321416
2010-10-29,1.4559999704360962,1.4566669464111328,1.4033329486846924,1.4093329906463623,4209000,71.16415024139775,0.03900012799671721,1.43986769080691,1.38126659989357,1.3226655089802302,1.1376448649684532,0.007490800757005,0.6801809732088847,2,0.11904742605769392
2010-11-01,1.4273329973220823,1.5166670083999634,1.420667052268982,1.4626669883728027,6837000,63.89550806260741,0.04466676712036136,1.444342212055614,1.3826665997505188,1.3209909874454235,0.8621074444182378,0.006988432061906264,0.5895276067419851,2,0.1667445758855699
2010-11-02,1.4166669845581057,1.4586670398712158,1.4033329486846924,1.4453330039978027,4837500,58.72251243294365,0.04571442093167989,1.4456407571332468,1.3830999493598939,1.320559141586541,0.7683610559644293,0.0055507471913054975,0.48283464393787606,2,0.1590585351700422
2010-11-03,1.4513330459594729,1.5,1.4106669425964355,1.418666958808899,5589000,61.64391990412025,0.04909535816737587,1.456273759877392,1.3874666035175323,1.3186594471576725,0.9640973763239341,0.006482525872155745,0.6222215968464946,2,0.3486449400164142
2010-11-04,1.659999966621399,1.688667058944702,1.476667046546936,1.5066670179367063,28110000,79.86313357487975,0.06295257806777954,1.5412904390483986,1.4023666024208068,1.263442765793215,1.4272467886989544,0.01994014637730878,1.0,2,0.12610425685609616
2010-11-05,1.6293330192565918,1.664667010307312,1.581333041191101,1.6579999923706057,15165000,78.25499732971508,0.06690500463758196,1.5861724063716198,1.4157332539558412,1.2452941015400625,1.1266158953110366,0.02522407521052798,0.8968247535256465,2,0.2209493148732542
2010-11-08,1.6653330326080322,1.6666669845581057,1.6019999980926514,1.6333329677581787,7642500,81.56208261061062,0.0695716483252389,1.6319976665349571,1.4315332531929017,1.2310688398508463,1.0831453434407061,0.029304939090809362,1.0,2,0.23298643805584973
2010-11-09,1.6419999599456787,1.7126669883728027,1.6033329963684082,1.6666669845581057,14346000,76.32276240562362,0.07428600106920515,1.6633931720734698,1.4461665987968444,1.228940025520219,0.9507582963818464,0.02856452871745782,1.0,2,0.2046285585099099
2010-11-10,1.957332968711853,1.9980000257492063,1.6033329963684082,1.631999969482422,45907500,85.31585766582982,0.10009550196783881,1.7875181907013538,1.4755665957927704,1.163615000884187,1.272181292722805,0.04638882437286822,1.0,1,0.004427960048720703
2010-11-11,1.869333028793335,1.940000057220459,1.8220000267028809,1.9066669940948489,29179500,77.15135548345731,0.10795263733182633,1.8543790727071099,1.499866598844528,1.1453541249819463,1.0210908729137282,0.049069243037488816,0.920347522853654,2,0.0659775059176324
2010-11-12,1.9893330335617063,2.0333330631256104,1.8713330030441284,1.8833329677581787,40936500,79.66998005585572,0.118428783757346,1.9413333615295398,1.5308665990829469,1.120399836636354,1.0584696196685868,0.0552794928279029,1.0,2,0.03853902282125188
2010-11-15,2.053333044052124,2.196000099182129,2.01466703414917,2.01466703414917,39343500,80.25642293096546,0.1267145105770656,2.028414640427589,1.566099900007248,1.103785159586907,1.0269496085880039,0.059676838873138835,1.0,2,0.08441586414226254
2010-11-16,1.9780000448226929,2.093333005905152,1.8946670293807983,2.066667079925537,20214000,76.48140387553583,0.1374287945883615,2.0819450398601638,1.5981665551662445,1.1143880704723252,0.8925696375317257,0.05367945306653807,1.0,2,0.16515012324420186
2010-11-17,1.965999960899353,2.049999952316284,1.9073330163955688,2.0133330821990967,11250000,75.36676763573057,0.14504786048616683,2.1261724179945,1.6276332020759583,1.1290939861574165,0.8393582161441476,0.045400655954639976,0.514759866829069,2,0.2027807659263705
2010-11-18,1.9926669597625728,2.049333095550537,1.9279999732971191,2.0446670055389404,14341500,74.98451789553681,0.14990494080952235,2.1681203461918215,1.658099901676178,1.1480794571605344,0.8279937705008402,0.038490068271085615,0.7199250197254413,2,0.18166607660270562
2010-11-19,2.065999984741211,2.0913329124450684,1.9800000190734863,2.010667085647583,17257500,78.5459413150094,0.1510001506124224,2.2158674289844162,1.6923332512378693,1.1687990734913223,0.8568694734074949,0.03568970229118257,0.6284634094041729,2,0.10777685405643944
2010-11-22,2.2266669273376465,2.2300000190734863,2.0999999046325684,2.104666948318481,22945500,81.92329192003852,0.15876200369426183,2.288769284540674,1.7341665983200074,1.179563912099341,0.9440118487612861,0.041104446002559275,0.7813862138075418,2,0.05778419794678791
2010-11-23,2.3046669960021973,2.378667116165161,2.1459999084472656,2.2193329334259038,23667000,82.52034692707792,0.1690001572881426,2.3678498604356557,1.7781999468803407,1.1885500333250256,0.9464234082568429,0.04601511938606101,1.0,1,-0.006364057876739548
2010-11-24,2.3646669387817383,2.3980000019073486,2.2886669635772705,2.351332902908325,21375000,80.28655227399693,0.15985723052706044,2.4430270869014543,1.8264332950115203,1.2098395031215863,0.9364572348223049,0.04909882189286213,1.0,0,-0.08796162422520692
2010-11-26,2.354666948318481,2.400000095367432,2.316667079925537,2.373332977294922,5259000,81.73866386913163,0.15985716240746642,2.5008672701112538,1.8735332906246185,1.2461993111379832,0.8834748894074832,0.046296623313759444,1.0,0,-0.10843737397087061
2010-11-29,2.2886669635772705,2.396667003631592,2.2219998836517334,2.360666990280152,17184000,76.57763893582201,0.16771431480135243,2.5363180000062022,1.9151666402816772,1.294015280557152,0.8006516178766683,0.036272843664797716,0.8592561801881315,0,-0.11709868308997518
2010-11-30,2.355333089828491,2.355333089828491,2.227333068847656,2.249332904815674,33339000,79.33115214325015,0.16904760258538395,2.567744217819519,1.9615666449069977,1.3553890719944766,0.8247946325403925,0.030631948122589348,0.6926139931559597,0,-0.10670804879409146
2010-12-01,2.289999961853028,2.427999973297119,2.2300000190734863,2.391333103179932,19488000,67.21880093696475,0.15499995435987213,2.5705856694781817,2.005233293771744,1.439880918065306,0.7518488287712632,0.019540164056981196,0.4787864737442015,0,-0.05764190903112976
2010-12-02,2.1566669940948486,2.2866671085357666,2.0799999237060547,2.267333030700684,30105000,64.20571432642336,0.1603333183697293,2.5451025129305145,2.0404999911785127,1.5358974694265108,0.6151074333694287,0.0012291914138255478,0.2067945859159769,1,-0.009273560072684095
2010-12-03,2.0993330478668213,2.150000095367432,2.058000087738037,2.134000062942505,17401500,55.79761337281313,0.15566666637148188,2.534526628184582,2.0624666452407836,1.590406662296985,0.5390484296689245,-0.015799458896800428,0.13854208676376462,1,0.000952614471313229
2010-12-06,2.02066707611084,2.096667051315308,1.970667004585266,2.0899999141693115,19116000,48.30453179737437,0.15009516477584853,2.508765935229569,2.0820333480834963,1.655300760937424,0.42809750854608614,-0.032457054295280396,0.1096710563667494,1,0.007918193261069906
2010-12-07,2.1040000915527344,2.1600000858306885,2.00333309173584,2.0326669216156006,19669500,56.48593920273221,0.14709523745945535,2.482940460683362,2.103966701030731,1.7249929413781002,0.500044053210953,-0.03759648789127357,0.14430650401969514,0,-0.09600766746864753
2010-12-08,2.157999992370605,2.1659998893737797,2.101332902908325,2.165333032608032,9900000,59.47369732000835,0.14152381249836526,2.4404175643604695,2.1297667026519775,1.8191158409434856,0.5454421549290258,-0.037033424058638964,0.3078603032295675,0,-0.08557321218104585
2010-12-09,2.136667013168335,2.181333065032959,2.109999895095825,2.167332887649536,6090000,57.14287324397885,0.1379523873329164,2.438593016461964,2.1387334048748015,1.8388737932876391,0.49655440058752254,-0.037648823797020725,0.469088133091053,0,-0.03868974989597551
2010-12-10,2.101332902908325,2.194667100906372,2.0753331184387207,2.136667013168335,6441000,51.82128543058089,0.13852389369692136,2.4230318147941823,2.150333398580551,1.87763498236692,0.41015625106528786,-0.03977831158979869,0.5031753815710441,1,-0.005075775256707549
2010-12-13,2.0366671085357666,2.118000030517578,2.0266671180725098,2.109333038330078,6156000,39.13041873719465,0.13333338499069228,2.4202889097025384,2.1527001023292542,1.8851112949559699,0.2831878784174813,-0.044526385910865135,0.5263939775368996,2,0.037642812600344966
2010-12-14,1.9019999504089355,2.026000022888184,1.8506669998168943,2.0193328857421875,26485500,28.366703027519932,0.13000002077647635,2.4323889089904633,2.145133447647095,1.8578779863037267,0.07679917349886148,-0.055032676494276206,0.1799744417711749,2,0.13073975194940402
2010-12-15,1.97333300113678,1.9980000257492063,1.9019999504089355,1.911332964897156,11143500,29.228517774733717,0.12904766627720438,2.432734223630834,2.1449000954627992,1.8570659672947645,0.2019688116555991,-0.05532546568578088,0.21475595939651382,2,0.10236489321272324
2010-12-16,2.053999900817871,2.060667037963867,1.976667046546936,2.0,11851500,35.15466381059328,0.12933345351900383,2.4281702539563326,2.149300092458725,1.8704299309611172,0.3291316083115566,-0.04847951921789928,0.37103416701341496,0,-0.02336896843913594
2010-12-17,2.0906670093536377,2.102667093276977,2.047333002090454,2.0893330574035645,12195000,39.932193106471246,0.1208096657480513,2.4248034725245775,2.154200094938278,1.8835967173519785,0.3826084756702877,-0.04021549661390722,0.48308074914430815,0,-0.18526814045969098
2010-12-20,2.113332986831665,2.1459999084472656,2.0840001106262207,2.109333038330078,7851000,37.118499570133274,0.11609536409378055,2.4247392085011104,2.156566745042801,1.8883942815844916,0.4193918755248168,-0.03229772530442006,0.6254760420011499,0,-0.16687669316234577
2010-12-21,2.1506669521331787,2.179332971572876,2.114000082015991,2.119999885559082,11665500,42.35553605695886,0.10666679484503613,2.4189029225193694,2.1527667462825777,1.8866305700457857,0.4960550371709226,-0.02400235048893877,0.9357991731646802,0,-0.1404215219225522
2010-12-22,2.175333023071289,2.190666913986206,2.113332986831665,2.150000095367432,12499500,51.16275112188324,0.09719064405986241,2.4030138520706843,2.146300047636032,1.88958624320138,0.5565473581419734,-0.016658887578401282,0.8412163107090775,0,-0.18786365597224375
2010-12-23,2.00600004196167,2.165333032608032,1.994667053222656,2.0840001106262207,23289000,44.897967007876915,0.10304772002356395,2.3705507510721904,2.1283667027950286,1.8861826545178668,0.24736845396876114,-0.022639618378541296,0.4221034385362135,0,-0.11498852952313665
2010-12-27,1.703333020210266,1.9053330421447756,1.670667052268982,1.868000030517578,139528500,36.06553385300848,0.11780964476721627,2.3811741186673494,2.095800006389618,1.8104258941118863,-0.1876359296560152,-0.04511564258409365,0.0,2,0.041879070948413366
2010-12-28,1.7606669664382937,1.7833329439163208,1.6666669845581057,1.7233330011367798,60844500,34.57161281231946,0.11495242800031388,2.3765120605713057,2.069400006532669,1.7622879524940325,-0.0026390791761234226,-0.05367511837654652,0.0,1,0.009844582212925168
2010-12-29,1.848667025566101,1.8673330545425413,1.7666670083999634,1.8020000457763672,49788000,36.51164880957825,0.11795236383165623,2.3350322143793094,2.0440667033195496,1.7531011922597899,0.16422192581178727,-0.05098389323133737,0.031928260258159334,0,-0.03245585124798622
